Episode,Env,TotalEnvInteracts,AvgEpRet,SurrObj,EntCoef,Seed
436,Walker2d-v2,892928,438.3042590816567,clipping,0.0,1
437,Walker2d-v2,894976,428.71729828447326,clipping,0.0,1
438,Walker2d-v2,897024,431.4361783507243,clipping,0.0,1
439,Walker2d-v2,899072,442.6372927125147,clipping,0.0,1
440,Walker2d-v2,901120,412.705157945242,clipping,0.0,1
441,Walker2d-v2,903168,417.45251463371943,clipping,0.0,1
442,Walker2d-v2,905216,424.9892832912871,clipping,0.0,1
443,Walker2d-v2,907264,413.97090322711983,clipping,0.0,1
444,Walker2d-v2,909312,421.15139362308855,clipping,0.0,1
445,Walker2d-v2,911360,416.1499846011934,clipping,0.0,1
446,Walker2d-v2,913408,433.0664033547455,clipping,0.0,1
447,Walker2d-v2,915456,428.8103508236762,clipping,0.0,1
448,Walker2d-v2,917504,424.15631491452984,clipping,0.0,1
449,Walker2d-v2,919552,435.7906251502417,clipping,0.0,1
450,Walker2d-v2,921600,425.19087534064994,clipping,0.0,1
451,Walker2d-v2,923648,432.8170367812533,clipping,0.0,1
452,Walker2d-v2,925696,438.67285789665004,clipping,0.0,1
453,Walker2d-v2,927744,433.34380799074677,clipping,0.0,1
454,Walker2d-v2,929792,434.885837056872,clipping,0.0,1
455,Walker2d-v2,931840,435.3253297281457,clipping,0.0,1
456,Walker2d-v2,933888,441.7176581299382,clipping,0.0,1
457,Walker2d-v2,935936,428.81443507019975,clipping,0.0,1
458,Walker2d-v2,937984,433.15449199992173,clipping,0.0,1
459,Walker2d-v2,940032,453.8623959457,clipping,0.0,1
460,Walker2d-v2,942080,438.31862365335735,clipping,0.0,1
461,Walker2d-v2,944128,456.12241261440414,clipping,0.0,1
462,Walker2d-v2,946176,450.0100845661021,clipping,0.0,1
463,Walker2d-v2,948224,458.57721969320784,clipping,0.0,1
464,Walker2d-v2,950272,448.1065776463721,clipping,0.0,1
465,Walker2d-v2,952320,457.5963226465057,clipping,0.0,1
466,Walker2d-v2,954368,443.9476665542441,clipping,0.0,1
467,Walker2d-v2,956416,460.4680164235592,clipping,0.0,1
468,Walker2d-v2,958464,485.7031141196842,clipping,0.0,1
469,Walker2d-v2,960512,530.8796270922918,clipping,0.0,1
470,Walker2d-v2,962560,485.95573177129364,clipping,0.0,1
471,Walker2d-v2,964608,509.71356743445176,clipping,0.0,1
472,Walker2d-v2,966656,483.3068892762767,clipping,0.0,1
473,Walker2d-v2,968704,477.9861219363226,clipping,0.0,1
474,Walker2d-v2,970752,487.81722611262444,clipping,0.0,1
475,Walker2d-v2,972800,491.9096344419104,clipping,0.0,1
476,Walker2d-v2,974848,521.0997985987012,clipping,0.0,1
477,Walker2d-v2,976896,534.109803923842,clipping,0.0,1
478,Walker2d-v2,978944,525.4236810294798,clipping,0.0,1
479,Walker2d-v2,980992,527.4324385600279,clipping,0.0,1
480,Walker2d-v2,983040,498.7131374067664,clipping,0.0,1
481,Walker2d-v2,985088,554.028730385061,clipping,0.0,1
482,Walker2d-v2,987136,530.8246632745874,clipping,0.0,1
483,Walker2d-v2,989184,571.1180895076234,clipping,0.0,1
484,Walker2d-v2,991232,555.0817184605833,clipping,0.0,1
485,Walker2d-v2,993280,644.6646036374598,clipping,0.0,1
486,Walker2d-v2,995328,537.4042640824484,clipping,0.0,1
487,Walker2d-v2,997376,547.7716414143209,clipping,0.0,1
488,Walker2d-v2,999424,538.6314351118367,clipping,0.0,1
489,Walker2d-v2,1001472,580.7904043283958,clipping,0.0,1
1,Walker2d-v2,2048,-1.291009707132003,clipping,0.2,1
2,Walker2d-v2,4096,0.813861897279526,clipping,0.2,1
3,Walker2d-v2,6144,2.7541842047391243,clipping,0.2,1
4,Walker2d-v2,8192,6.8368793909167875,clipping,0.2,1
5,Walker2d-v2,10240,11.41208238598465,clipping,0.2,1
6,Walker2d-v2,12288,17.546179482922202,clipping,0.2,1
7,Walker2d-v2,14336,71.66085505314224,clipping,0.2,1
8,Walker2d-v2,16384,70.51342674688439,clipping,0.2,1
9,Walker2d-v2,18432,98.0193585397378,clipping,0.2,1
10,Walker2d-v2,20480,120.11370967725966,clipping,0.2,1
11,Walker2d-v2,22528,137.95973811464123,clipping,0.2,1
12,Walker2d-v2,24576,262.13534725454133,clipping,0.2,1
13,Walker2d-v2,26624,162.4858281435459,clipping,0.2,1
14,Walker2d-v2,28672,194.47117751859517,clipping,0.2,1
15,Walker2d-v2,30720,197.54643037217352,clipping,0.2,1
16,Walker2d-v2,32768,248.54109342518427,clipping,0.2,1
17,Walker2d-v2,34816,267.3073733137846,clipping,0.2,1
18,Walker2d-v2,36864,254.59570922234184,clipping,0.2,1
19,Walker2d-v2,38912,274.2225197288345,clipping,0.2,1
20,Walker2d-v2,40960,263.60065855329555,clipping,0.2,1
21,Walker2d-v2,43008,302.0714506625579,clipping,0.2,1
22,Walker2d-v2,45056,251.05115386136893,clipping,0.2,1
23,Walker2d-v2,47104,233.6779685589675,clipping,0.2,1
24,Walker2d-v2,49152,274.35772698874905,clipping,0.2,1
25,Walker2d-v2,51200,294.42396550971137,clipping,0.2,1
26,Walker2d-v2,53248,327.8409517511456,clipping,0.2,1
27,Walker2d-v2,55296,308.46296170324115,clipping,0.2,1
28,Walker2d-v2,57344,297.30987971893245,clipping,0.2,1
29,Walker2d-v2,59392,262.08521300790267,clipping,0.2,1
30,Walker2d-v2,61440,269.53143241391365,clipping,0.2,1
31,Walker2d-v2,63488,276.9290596873976,clipping,0.2,1
32,Walker2d-v2,65536,319.0312586015421,clipping,0.2,1
33,Walker2d-v2,67584,331.7265787543452,clipping,0.2,1
34,Walker2d-v2,69632,301.5032303177978,clipping,0.2,1
35,Walker2d-v2,71680,278.32224031102214,clipping,0.2,1
36,Walker2d-v2,73728,314.59186327105334,clipping,0.2,1
37,Walker2d-v2,75776,334.8249197672729,clipping,0.2,1
38,Walker2d-v2,77824,303.73567116463187,clipping,0.2,1
39,Walker2d-v2,79872,323.15825065715546,clipping,0.2,1
40,Walker2d-v2,81920,291.2854422814448,clipping,0.2,1
41,Walker2d-v2,83968,284.03069521933105,clipping,0.2,1
42,Walker2d-v2,86016,289.9483283964936,clipping,0.2,1
43,Walker2d-v2,88064,280.27398304694356,clipping,0.2,1
44,Walker2d-v2,90112,295.1829176464086,clipping,0.2,1
45,Walker2d-v2,92160,298.9832504550579,clipping,0.2,1
46,Walker2d-v2,94208,262.26000647130087,clipping,0.2,1
47,Walker2d-v2,96256,281.0459747783355,clipping,0.2,1
48,Walker2d-v2,98304,268.64324755479254,clipping,0.2,1
49,Walker2d-v2,100352,299.8028225477613,clipping,0.2,1
50,Walker2d-v2,102400,282.63955113174484,clipping,0.2,1
51,Walker2d-v2,104448,294.18964327451135,clipping,0.2,1
52,Walker2d-v2,106496,277.526855715335,clipping,0.2,1
53,Walker2d-v2,108544,294.38004922264673,clipping,0.2,1
54,Walker2d-v2,110592,314.94315764570524,clipping,0.2,1
55,Walker2d-v2,112640,270.3502886885413,clipping,0.2,1
56,Walker2d-v2,114688,258.3150829423233,clipping,0.2,1
57,Walker2d-v2,116736,356.71916209361734,clipping,0.2,1
58,Walker2d-v2,118784,317.0407677742793,clipping,0.2,1
59,Walker2d-v2,120832,284.17781755811023,clipping,0.2,1
60,Walker2d-v2,122880,289.32815586256106,clipping,0.2,1
61,Walker2d-v2,124928,267.57979555213154,clipping,0.2,1
62,Walker2d-v2,126976,294.5894787213992,clipping,0.2,1
63,Walker2d-v2,129024,313.94183440213436,clipping,0.2,1
64,Walker2d-v2,131072,238.1096426048051,clipping,0.2,1
65,Walker2d-v2,133120,282.9757049325552,clipping,0.2,1
66,Walker2d-v2,135168,250.6844985489156,clipping,0.2,1
67,Walker2d-v2,137216,288.1395276206443,clipping,0.2,1
68,Walker2d-v2,139264,295.6725929885869,clipping,0.2,1
69,Walker2d-v2,141312,272.63330152152076,clipping,0.2,1
70,Walker2d-v2,143360,290.0161677725042,clipping,0.2,1
71,Walker2d-v2,145408,258.6737020796411,clipping,0.2,1
72,Walker2d-v2,147456,265.54129938893493,clipping,0.2,1
73,Walker2d-v2,149504,271.09954862591667,clipping,0.2,1
74,Walker2d-v2,151552,274.57345694375124,clipping,0.2,1
75,Walker2d-v2,153600,321.7318549241751,clipping,0.2,1
76,Walker2d-v2,155648,260.8663966429463,clipping,0.2,1
77,Walker2d-v2,157696,255.45171231391265,clipping,0.2,1
78,Walker2d-v2,159744,280.94632043576325,clipping,0.2,1
79,Walker2d-v2,161792,281.9151723625589,clipping,0.2,1
80,Walker2d-v2,163840,299.88696393019524,clipping,0.2,1
81,Walker2d-v2,165888,332.1971601724533,clipping,0.2,1
82,Walker2d-v2,167936,260.30741201407244,clipping,0.2,1
83,Walker2d-v2,169984,333.06636926179567,clipping,0.2,1
84,Walker2d-v2,172032,276.0537931430084,clipping,0.2,1
85,Walker2d-v2,174080,285.91193452861694,clipping,0.2,1
86,Walker2d-v2,176128,328.25738284051016,clipping,0.2,1
87,Walker2d-v2,178176,271.5430751336922,clipping,0.2,1
88,Walker2d-v2,180224,321.607936597024,clipping,0.2,1
89,Walker2d-v2,182272,310.9420693763703,clipping,0.2,1
90,Walker2d-v2,184320,331.42574715821087,clipping,0.2,1
91,Walker2d-v2,186368,312.1292634958885,clipping,0.2,1
92,Walker2d-v2,188416,319.4956505906182,clipping,0.2,1
93,Walker2d-v2,190464,332.18134954249547,clipping,0.2,1
94,Walker2d-v2,192512,309.9241215628687,clipping,0.2,1
95,Walker2d-v2,194560,344.49156973637594,clipping,0.2,1
96,Walker2d-v2,196608,301.15177405738837,clipping,0.2,1
97,Walker2d-v2,198656,292.2776989107949,clipping,0.2,1
98,Walker2d-v2,200704,323.76824879168356,clipping,0.2,1
99,Walker2d-v2,202752,349.23245475599913,clipping,0.2,1
100,Walker2d-v2,204800,316.9635400597421,clipping,0.2,1
101,Walker2d-v2,206848,322.76438183312814,clipping,0.2,1
102,Walker2d-v2,208896,373.2040494019325,clipping,0.2,1
103,Walker2d-v2,210944,298.23046208354253,clipping,0.2,1
104,Walker2d-v2,212992,287.37925763385607,clipping,0.2,1
105,Walker2d-v2,215040,307.65894955412466,clipping,0.2,1
106,Walker2d-v2,217088,300.7993217898345,clipping,0.2,1
107,Walker2d-v2,219136,308.0476246262361,clipping,0.2,1
108,Walker2d-v2,221184,293.82193280798197,clipping,0.2,1
109,Walker2d-v2,223232,305.91526425078985,clipping,0.2,1
110,Walker2d-v2,225280,335.3470455422217,clipping,0.2,1
111,Walker2d-v2,227328,318.9117056952035,clipping,0.2,1
112,Walker2d-v2,229376,288.5058080400209,clipping,0.2,1
113,Walker2d-v2,231424,317.8106289156662,clipping,0.2,1
114,Walker2d-v2,233472,327.2796214722312,clipping,0.2,1
115,Walker2d-v2,235520,343.4095249526072,clipping,0.2,1
116,Walker2d-v2,237568,325.4641714808363,clipping,0.2,1
117,Walker2d-v2,239616,338.78258701285165,clipping,0.2,1
118,Walker2d-v2,241664,359.8137835576468,clipping,0.2,1
119,Walker2d-v2,243712,361.9697585054387,clipping,0.2,1
120,Walker2d-v2,245760,369.49892032289983,clipping,0.2,1
121,Walker2d-v2,247808,343.9739666141083,clipping,0.2,1
122,Walker2d-v2,249856,329.11404474871017,clipping,0.2,1
123,Walker2d-v2,251904,326.48789941341914,clipping,0.2,1
124,Walker2d-v2,253952,329.4749147051493,clipping,0.2,1
125,Walker2d-v2,256000,391.132091303794,clipping,0.2,1
126,Walker2d-v2,258048,337.8347613499239,clipping,0.2,1
127,Walker2d-v2,260096,334.23844978173906,clipping,0.2,1
128,Walker2d-v2,262144,334.0490371122654,clipping,0.2,1
129,Walker2d-v2,264192,369.7645883874147,clipping,0.2,1
130,Walker2d-v2,266240,361.731611066678,clipping,0.2,1
131,Walker2d-v2,268288,355.07161045601265,clipping,0.2,1
132,Walker2d-v2,270336,290.80242638042813,clipping,0.2,1
133,Walker2d-v2,272384,390.17584204387066,clipping,0.2,1
134,Walker2d-v2,274432,363.94757934913724,clipping,0.2,1
135,Walker2d-v2,276480,358.4653998037086,clipping,0.2,1
136,Walker2d-v2,278528,382.7102721536119,clipping,0.2,1
137,Walker2d-v2,280576,369.5913396144928,clipping,0.2,1
138,Walker2d-v2,282624,382.9310876788819,clipping,0.2,1
139,Walker2d-v2,284672,390.3717151139513,clipping,0.2,1
140,Walker2d-v2,286720,376.26363542408365,clipping,0.2,1
141,Walker2d-v2,288768,392.9398466318586,clipping,0.2,1
142,Walker2d-v2,290816,380.33692889383855,clipping,0.2,1
143,Walker2d-v2,292864,368.282572731943,clipping,0.2,1
144,Walker2d-v2,294912,384.53357041711297,clipping,0.2,1
145,Walker2d-v2,296960,432.7676063102433,clipping,0.2,1
146,Walker2d-v2,299008,422.3410871704544,clipping,0.2,1
147,Walker2d-v2,301056,379.8946050406411,clipping,0.2,1
148,Walker2d-v2,303104,368.21248906837906,clipping,0.2,1
149,Walker2d-v2,305152,375.7104025191295,clipping,0.2,1
150,Walker2d-v2,307200,402.3866309074277,clipping,0.2,1
151,Walker2d-v2,309248,402.8636508985309,clipping,0.2,1
152,Walker2d-v2,311296,440.67500797565333,clipping,0.2,1
153,Walker2d-v2,313344,516.0423803181869,clipping,0.2,1
154,Walker2d-v2,315392,429.29177773140276,clipping,0.2,1
155,Walker2d-v2,317440,410.9669055218359,clipping,0.2,1
156,Walker2d-v2,319488,467.3523553594349,clipping,0.2,1
157,Walker2d-v2,321536,540.536268556,clipping,0.2,1
158,Walker2d-v2,323584,407.13587332845316,clipping,0.2,1
159,Walker2d-v2,325632,493.5162169529653,clipping,0.2,1
160,Walker2d-v2,327680,559.1126727392273,clipping,0.2,1
161,Walker2d-v2,329728,459.94059273267067,clipping,0.2,1
162,Walker2d-v2,331776,516.8329240197505,clipping,0.2,1
163,Walker2d-v2,333824,502.3386085738295,clipping,0.2,1
164,Walker2d-v2,335872,483.84809672895983,clipping,0.2,1
165,Walker2d-v2,337920,463.63503797467393,clipping,0.2,1
166,Walker2d-v2,339968,479.4401449094896,clipping,0.2,1
167,Walker2d-v2,342016,498.9966407535121,clipping,0.2,1
168,Walker2d-v2,344064,591.9035753924553,clipping,0.2,1
169,Walker2d-v2,346112,505.1012189419857,clipping,0.2,1
170,Walker2d-v2,348160,697.7538176730703,clipping,0.2,1
171,Walker2d-v2,350208,543.7678544444823,clipping,0.2,1
172,Walker2d-v2,352256,461.8111766169153,clipping,0.2,1
173,Walker2d-v2,354304,605.29693442926,clipping,0.2,1
174,Walker2d-v2,356352,489.9681448809316,clipping,0.2,1
175,Walker2d-v2,358400,464.4584061700676,clipping,0.2,1
176,Walker2d-v2,360448,669.3447638344072,clipping,0.2,1
177,Walker2d-v2,362496,664.0343531776733,clipping,0.2,1
178,Walker2d-v2,364544,452.4135331469307,clipping,0.2,1
179,Walker2d-v2,366592,528.5753403360341,clipping,0.2,1
180,Walker2d-v2,368640,440.9164160901183,clipping,0.2,1
181,Walker2d-v2,370688,478.22588384707046,clipping,0.2,1
182,Walker2d-v2,372736,456.89157924953156,clipping,0.2,1
183,Walker2d-v2,374784,498.81399609451387,clipping,0.2,1
184,Walker2d-v2,376832,441.0177383490351,clipping,0.2,1
185,Walker2d-v2,378880,533.9121250599949,clipping,0.2,1
186,Walker2d-v2,380928,494.71808982881896,clipping,0.2,1
187,Walker2d-v2,382976,616.1163325478794,clipping,0.2,1
188,Walker2d-v2,385024,585.0603266007681,clipping,0.2,1
189,Walker2d-v2,387072,502.3878341839137,clipping,0.2,1
190,Walker2d-v2,389120,583.7321636525509,clipping,0.2,1
191,Walker2d-v2,391168,485.0037801806873,clipping,0.2,1
192,Walker2d-v2,393216,606.4766885300791,clipping,0.2,1
193,Walker2d-v2,395264,607.8522088724543,clipping,0.2,1
194,Walker2d-v2,397312,533.1265666912475,clipping,0.2,1
195,Walker2d-v2,399360,626.2519093621528,clipping,0.2,1
196,Walker2d-v2,401408,545.9487793411095,clipping,0.2,1
197,Walker2d-v2,403456,683.2614509791574,clipping,0.2,1
198,Walker2d-v2,405504,549.3712666382065,clipping,0.2,1
199,Walker2d-v2,407552,549.8313935263155,clipping,0.2,1
200,Walker2d-v2,409600,650.9261340404582,clipping,0.2,1
201,Walker2d-v2,411648,779.5043666134064,clipping,0.2,1
202,Walker2d-v2,413696,600.7353033471716,clipping,0.2,1
203,Walker2d-v2,415744,618.8623989965508,clipping,0.2,1
204,Walker2d-v2,417792,642.7840517232287,clipping,0.2,1
205,Walker2d-v2,419840,742.4494286431603,clipping,0.2,1
206,Walker2d-v2,421888,686.8515743471457,clipping,0.2,1
207,Walker2d-v2,423936,703.130755453949,clipping,0.2,1
208,Walker2d-v2,425984,530.6536209178446,clipping,0.2,1
209,Walker2d-v2,428032,550.1393840985442,clipping,0.2,1
210,Walker2d-v2,430080,785.2299257919848,clipping,0.2,1
211,Walker2d-v2,432128,755.431890975509,clipping,0.2,1
212,Walker2d-v2,434176,687.9222949518969,clipping,0.2,1
213,Walker2d-v2,436224,662.7936834440163,clipping,0.2,1
214,Walker2d-v2,438272,629.7165749512195,clipping,0.2,1
215,Walker2d-v2,440320,899.431685955646,clipping,0.2,1
216,Walker2d-v2,442368,888.9766154327227,clipping,0.2,1
217,Walker2d-v2,444416,1501.4017770135438,clipping,0.2,1
218,Walker2d-v2,446464,1108.8355732496266,clipping,0.2,1
219,Walker2d-v2,448512,952.6224001332985,clipping,0.2,1
220,Walker2d-v2,450560,2037.1154459820618,clipping,0.2,1
221,Walker2d-v2,452608,1261.6387910673252,clipping,0.2,1
222,Walker2d-v2,454656,1303.8739972480594,clipping,0.2,1
223,Walker2d-v2,456704,954.9926305164711,clipping,0.2,1
224,Walker2d-v2,458752,932.398525819803,clipping,0.2,1
225,Walker2d-v2,460800,559.3122395183134,clipping,0.2,1
226,Walker2d-v2,462848,1025.7611864185822,clipping,0.2,1
227,Walker2d-v2,464896,997.8915499904318,clipping,0.2,1
228,Walker2d-v2,466944,1350.5858716793348,clipping,0.2,1
229,Walker2d-v2,468992,655.3482775341242,clipping,0.2,1
230,Walker2d-v2,471040,796.4371746805666,clipping,0.2,1
231,Walker2d-v2,473088,2469.739219211296,clipping,0.2,1
232,Walker2d-v2,475136,1177.3015593139864,clipping,0.2,1
233,Walker2d-v2,477184,574.026734534664,clipping,0.2,1
234,Walker2d-v2,479232,742.0429438774361,clipping,0.2,1
235,Walker2d-v2,481280,923.8376298022428,clipping,0.2,1
236,Walker2d-v2,483328,804.3438564413505,clipping,0.2,1
237,Walker2d-v2,485376,1998.6204487899474,clipping,0.2,1
238,Walker2d-v2,487424,900.397759962047,clipping,0.2,1
239,Walker2d-v2,489472,769.7552311903603,clipping,0.2,1
240,Walker2d-v2,491520,1111.247485233313,clipping,0.2,1
241,Walker2d-v2,493568,1286.7519279105286,clipping,0.2,1
242,Walker2d-v2,495616,1744.0657846462389,clipping,0.2,1
243,Walker2d-v2,497664,1804.7035567230596,clipping,0.2,1
244,Walker2d-v2,499712,959.0991724030544,clipping,0.2,1
245,Walker2d-v2,501760,1107.312124287658,clipping,0.2,1
246,Walker2d-v2,503808,836.3145855587417,clipping,0.2,1
247,Walker2d-v2,505856,743.0103340635924,clipping,0.2,1
248,Walker2d-v2,507904,1452.5933055300538,clipping,0.2,1
249,Walker2d-v2,509952,741.5507842275404,clipping,0.2,1
250,Walker2d-v2,512000,1403.6442137920935,clipping,0.2,1
251,Walker2d-v2,514048,1431.4598826859676,clipping,0.2,1
252,Walker2d-v2,516096,1782.754934015984,clipping,0.2,1
253,Walker2d-v2,518144,810.8060015372388,clipping,0.2,1
254,Walker2d-v2,520192,1169.8586191579834,clipping,0.2,1
255,Walker2d-v2,522240,1046.939519452059,clipping,0.2,1
256,Walker2d-v2,524288,1342.4456159420877,clipping,0.2,1
257,Walker2d-v2,526336,1467.4734444356789,clipping,0.2,1
258,Walker2d-v2,528384,1181.385357894577,clipping,0.2,1
259,Walker2d-v2,530432,1674.7341416734064,clipping,0.2,1
260,Walker2d-v2,532480,1272.7011839596523,clipping,0.2,1
261,Walker2d-v2,534528,1684.0536717045222,clipping,0.2,1
262,Walker2d-v2,536576,1156.2100352437892,clipping,0.2,1
263,Walker2d-v2,538624,988.5495069159433,clipping,0.2,1
264,Walker2d-v2,540672,933.1659512177052,clipping,0.2,1
265,Walker2d-v2,542720,1527.6674387245566,clipping,0.2,1
266,Walker2d-v2,544768,1201.3692906197953,clipping,0.2,1
267,Walker2d-v2,546816,1224.582183252574,clipping,0.2,1
268,Walker2d-v2,548864,1894.493794630658,clipping,0.2,1
269,Walker2d-v2,550912,2633.549415207349,clipping,0.2,1
270,Walker2d-v2,552960,1878.3591360577636,clipping,0.2,1
271,Walker2d-v2,555008,1097.955905518978,clipping,0.2,1
272,Walker2d-v2,557056,1195.640351170717,clipping,0.2,1
273,Walker2d-v2,559104,863.2136822422748,clipping,0.2,1
274,Walker2d-v2,561152,985.2369114512139,clipping,0.2,1
275,Walker2d-v2,563200,962.902618083805,clipping,0.2,1
276,Walker2d-v2,565248,768.1414897304052,clipping,0.2,1
277,Walker2d-v2,567296,1510.0568010718428,clipping,0.2,1
278,Walker2d-v2,569344,1091.176680866694,clipping,0.2,1
279,Walker2d-v2,571392,1013.5375462871745,clipping,0.2,1
280,Walker2d-v2,573440,1118.7023109893507,clipping,0.2,1
281,Walker2d-v2,575488,1061.905081087872,clipping,0.2,1
282,Walker2d-v2,577536,1103.7350148917528,clipping,0.2,1
283,Walker2d-v2,579584,1437.8690509723478,clipping,0.2,1
284,Walker2d-v2,581632,964.7340780781618,clipping,0.2,1
285,Walker2d-v2,583680,990.9582449156396,clipping,0.2,1
286,Walker2d-v2,585728,1722.4797277680148,clipping,0.2,1
287,Walker2d-v2,587776,1047.0817734779998,clipping,0.2,1
288,Walker2d-v2,589824,1847.9673118641706,clipping,0.2,1
289,Walker2d-v2,591872,935.365474188543,clipping,0.2,1
290,Walker2d-v2,593920,1628.7425690782504,clipping,0.2,1
291,Walker2d-v2,595968,1151.8633314605363,clipping,0.2,1
292,Walker2d-v2,598016,1793.475165984426,clipping,0.2,1
293,Walker2d-v2,600064,1355.6700036424472,clipping,0.2,1
294,Walker2d-v2,602112,1537.1988377325547,clipping,0.2,1
295,Walker2d-v2,604160,1800.0313978542174,clipping,0.2,1
296,Walker2d-v2,606208,1470.1806135842708,clipping,0.2,1
297,Walker2d-v2,608256,1580.2969541828388,clipping,0.2,1
298,Walker2d-v2,610304,1887.0928491188104,clipping,0.2,1
299,Walker2d-v2,612352,1331.5589505743105,clipping,0.2,1
300,Walker2d-v2,614400,2189.089887836986,clipping,0.2,1
301,Walker2d-v2,616448,2102.1635035235163,clipping,0.2,1
302,Walker2d-v2,618496,1650.6064312770104,clipping,0.2,1
303,Walker2d-v2,620544,914.1448882867635,clipping,0.2,1
304,Walker2d-v2,622592,915.2589858966788,clipping,0.2,1
305,Walker2d-v2,624640,2841.612332176128,clipping,0.2,1
306,Walker2d-v2,626688,1633.514507772891,clipping,0.2,1
307,Walker2d-v2,628736,803.0019135834781,clipping,0.2,1
308,Walker2d-v2,630784,1485.474301110293,clipping,0.2,1
309,Walker2d-v2,632832,921.4459455678181,clipping,0.2,1
310,Walker2d-v2,634880,759.5838451885339,clipping,0.2,1
311,Walker2d-v2,636928,1509.2975955133384,clipping,0.2,1
312,Walker2d-v2,638976,1695.6828850437205,clipping,0.2,1
313,Walker2d-v2,641024,1078.4498019184225,clipping,0.2,1
314,Walker2d-v2,643072,2161.066290647428,clipping,0.2,1
315,Walker2d-v2,645120,902.402764134599,clipping,0.2,1
316,Walker2d-v2,647168,1611.4586852068412,clipping,0.2,1
317,Walker2d-v2,649216,780.911739340076,clipping,0.2,1
318,Walker2d-v2,651264,1099.4164558822667,clipping,0.2,1
319,Walker2d-v2,653312,1065.277912132838,clipping,0.2,1
320,Walker2d-v2,655360,2449.8739725813834,clipping,0.2,1
321,Walker2d-v2,657408,2427.2099170172705,clipping,0.2,1
322,Walker2d-v2,659456,1002.6083993209756,clipping,0.2,1
323,Walker2d-v2,661504,2246.010088654944,clipping,0.2,1
324,Walker2d-v2,663552,933.0456701030269,clipping,0.2,1
325,Walker2d-v2,665600,2125.3496496075036,clipping,0.2,1
326,Walker2d-v2,667648,1034.5143528936494,clipping,0.2,1
327,Walker2d-v2,669696,2020.7615619535209,clipping,0.2,1
328,Walker2d-v2,671744,2516.0492694743293,clipping,0.2,1
329,Walker2d-v2,673792,1763.155299336927,clipping,0.2,1
330,Walker2d-v2,675840,1186.5682694949849,clipping,0.2,1
331,Walker2d-v2,677888,2960.374931301973,clipping,0.2,1
332,Walker2d-v2,679936,1249.321834453111,clipping,0.2,1
333,Walker2d-v2,681984,3009.966219854944,clipping,0.2,1
334,Walker2d-v2,684032,1436.4398560835716,clipping,0.2,1
335,Walker2d-v2,686080,903.064483280133,clipping,0.2,1
336,Walker2d-v2,688128,1218.8504224694034,clipping,0.2,1
337,Walker2d-v2,690176,1096.8768844321567,clipping,0.2,1
338,Walker2d-v2,692224,1104.7465575951985,clipping,0.2,1
339,Walker2d-v2,694272,1407.652922561,clipping,0.2,1
340,Walker2d-v2,696320,1094.8326483148346,clipping,0.2,1
341,Walker2d-v2,698368,1513.6642503365704,clipping,0.2,1
342,Walker2d-v2,700416,1853.8194927810703,clipping,0.2,1
343,Walker2d-v2,702464,1868.08521448241,clipping,0.2,1
344,Walker2d-v2,704512,1412.1865264880603,clipping,0.2,1
345,Walker2d-v2,706560,1681.1425496617028,clipping,0.2,1
346,Walker2d-v2,708608,1595.5459305324673,clipping,0.2,1
347,Walker2d-v2,710656,1443.9939761663054,clipping,0.2,1
348,Walker2d-v2,712704,1717.3698499391867,clipping,0.2,1
349,Walker2d-v2,714752,1138.2369721464893,clipping,0.2,1
350,Walker2d-v2,716800,3056.8524707470024,clipping,0.2,1
351,Walker2d-v2,718848,1176.6057397019215,clipping,0.2,1
352,Walker2d-v2,720896,1414.137196896411,clipping,0.2,1
353,Walker2d-v2,722944,2030.2475146935321,clipping,0.2,1
354,Walker2d-v2,724992,1866.7327452434536,clipping,0.2,1
355,Walker2d-v2,727040,1827.1771225171715,clipping,0.2,1
356,Walker2d-v2,729088,2140.462016395521,clipping,0.2,1
357,Walker2d-v2,731136,1294.9349220957467,clipping,0.2,1
358,Walker2d-v2,733184,1504.1018470643728,clipping,0.2,1
359,Walker2d-v2,735232,1185.149183272869,clipping,0.2,1
360,Walker2d-v2,737280,1351.7806643942586,clipping,0.2,1
361,Walker2d-v2,739328,2052.8958568187045,clipping,0.2,1
362,Walker2d-v2,741376,2626.874079155891,clipping,0.2,1
363,Walker2d-v2,743424,1593.2265965103982,clipping,0.2,1
364,Walker2d-v2,745472,1695.4804203964925,clipping,0.2,1
365,Walker2d-v2,747520,2449.8499983604197,clipping,0.2,1
366,Walker2d-v2,749568,2562.67277337337,clipping,0.2,1
367,Walker2d-v2,751616,1768.0727390987788,clipping,0.2,1
368,Walker2d-v2,753664,1491.0315547327432,clipping,0.2,1
369,Walker2d-v2,755712,1771.113586852227,clipping,0.2,1
370,Walker2d-v2,757760,2680.057149239471,clipping,0.2,1
371,Walker2d-v2,759808,1929.2260445635513,clipping,0.2,1
372,Walker2d-v2,761856,902.4227836452369,clipping,0.2,1
373,Walker2d-v2,763904,877.200535897699,clipping,0.2,1
374,Walker2d-v2,765952,856.7291493220067,clipping,0.2,1
375,Walker2d-v2,768000,1570.4300661425204,clipping,0.2,1
376,Walker2d-v2,770048,1465.0244024415365,clipping,0.2,1
377,Walker2d-v2,772096,1135.5414793090572,clipping,0.2,1
378,Walker2d-v2,774144,941.8377987276286,clipping,0.2,1
379,Walker2d-v2,776192,1339.435048302213,clipping,0.2,1
380,Walker2d-v2,778240,2754.403620236798,clipping,0.2,1
