Episode,Env,TotalEnvInteracts,AvgEpRet,SurrObj,EntCoef,Seed
1187,Humanoid-v2,19447808,305.1577205882353,clipping,0.1,1
1188,Humanoid-v2,19464192,303.76179534313724,clipping,0.1,1
1189,Humanoid-v2,19480576,310.0215388446215,clipping,0.1,1
1190,Humanoid-v2,19496960,299.0367097007722,clipping,0.1,1
1191,Humanoid-v2,19513344,309.02275,clipping,0.1,1
1192,Humanoid-v2,19529728,308.60642981150795,clipping,0.1,1
1193,Humanoid-v2,19546112,302.9797668457031,clipping,0.1,1
1194,Humanoid-v2,19562496,308.84027777777777,clipping,0.1,1
1195,Humanoid-v2,19578880,301.3881530761719,clipping,0.1,1
1196,Humanoid-v2,19595264,311.889375,clipping,0.1,1
1197,Humanoid-v2,19611648,314.2167174796748,clipping,0.1,1
1198,Humanoid-v2,19628032,309.7490625,clipping,0.1,1
1199,Humanoid-v2,19644416,315.02145287298384,clipping,0.1,1
1200,Humanoid-v2,19660800,312.34795431726906,clipping,0.1,1
1201,Humanoid-v2,19677184,306.7103507905138,clipping,0.1,1
1202,Humanoid-v2,19693568,313.8335020242915,clipping,0.1,1
1203,Humanoid-v2,19709952,314.06313004032256,clipping,0.1,1
1204,Humanoid-v2,19726336,318.8774553571429,clipping,0.1,1
1205,Humanoid-v2,19742720,307.6870693897638,clipping,0.1,1
1206,Humanoid-v2,19759104,312.72053840361446,clipping,0.1,1
1207,Humanoid-v2,19775488,305.4204908956693,clipping,0.1,1
1208,Humanoid-v2,19791872,319.43931760204083,clipping,0.1,1
1209,Humanoid-v2,19808256,314.94509287148594,clipping,0.1,1
1210,Humanoid-v2,19824640,313.63340863453817,clipping,0.1,1
1211,Humanoid-v2,19841024,312.2738125,clipping,0.1,1
1212,Humanoid-v2,19857408,317.9303861788618,clipping,0.1,1
1213,Humanoid-v2,19873792,317.3820217611336,clipping,0.1,1
1214,Humanoid-v2,19890176,321.09058017418033,clipping,0.1,1
1215,Humanoid-v2,19906560,310.0974246541502,clipping,0.1,1
1216,Humanoid-v2,19922944,316.683546686747,clipping,0.1,1
1217,Humanoid-v2,19939328,310.4484250498008,clipping,0.1,1
1218,Humanoid-v2,19955712,314.4261391932271,clipping,0.1,1
1219,Humanoid-v2,19972096,308.65177696078433,clipping,0.1,1
1220,Humanoid-v2,19988480,308.4296875,clipping,0.1,1
1221,Humanoid-v2,20004864,318.4386115345528,clipping,0.1,1
1222,Humanoid-v2,20021248,302.6911337209302,clipping,0.1,1
1223,Humanoid-v2,20037632,309.66815476190476,clipping,0.1,1
1224,Humanoid-v2,20054016,317.3514354674797,clipping,0.1,1
1225,Humanoid-v2,20070400,311.62515500992066,clipping,0.1,1
1226,Humanoid-v2,20086784,309.1337316176471,clipping,0.1,1
1227,Humanoid-v2,20103168,309.56713191699606,clipping,0.1,1
1228,Humanoid-v2,20119552,308.02288385826773,clipping,0.1,1
1229,Humanoid-v2,20135936,315.53665625,clipping,0.1,1
1230,Humanoid-v2,20152320,312.71697584661354,clipping,0.1,1
1231,Humanoid-v2,20168704,307.96180212450594,clipping,0.1,1
1232,Humanoid-v2,20185088,307.44122314453125,clipping,0.1,1
1233,Humanoid-v2,20201472,315.45123487903226,clipping,0.1,1
1234,Humanoid-v2,20217856,320.2841399898374,clipping,0.1,1
1235,Humanoid-v2,20234240,321.0015243902439,clipping,0.1,1
1236,Humanoid-v2,20250624,310.88528285573125,clipping,0.1,1
1237,Humanoid-v2,20267008,315.1901669176707,clipping,0.1,1
1238,Humanoid-v2,20283392,313.8547373007968,clipping,0.1,1
1239,Humanoid-v2,20299776,314.66066982071715,clipping,0.1,1
1240,Humanoid-v2,20316160,314.16025,clipping,0.1,1
1241,Humanoid-v2,20332544,311.9653884462151,clipping,0.1,1
1242,Humanoid-v2,20348928,311.6622333829365,clipping,0.1,1
1243,Humanoid-v2,20365312,320.0051339285714,clipping,0.1,1
1244,Humanoid-v2,20381696,327.33740847280336,clipping,0.1,1
1245,Humanoid-v2,20398080,321.9386526639344,clipping,0.1,1
1246,Humanoid-v2,20414464,316.29051159274195,clipping,0.1,1
1247,Humanoid-v2,20430848,321.46498724489794,clipping,0.1,1
1248,Humanoid-v2,20447232,317.1795609817814,clipping,0.1,1
1249,Humanoid-v2,20463616,325.7440922004132,clipping,0.1,1
1250,Humanoid-v2,20480000,325.4533186983471,clipping,0.1,1
1251,Humanoid-v2,20496384,317.1725966365462,clipping,0.1,1
1252,Humanoid-v2,20512768,318.591820597166,clipping,0.1,1
1253,Humanoid-v2,20529152,311.48828125,clipping,0.1,1
1254,Humanoid-v2,20545536,324.15773502066116,clipping,0.1,1
1255,Humanoid-v2,20561920,327.92806664937757,clipping,0.1,1
1256,Humanoid-v2,20578304,319.7761576417004,clipping,0.1,1
1257,Humanoid-v2,20594688,315.38133785140565,clipping,0.1,1
1258,Humanoid-v2,20611072,319.6895875506073,clipping,0.1,1
1259,Humanoid-v2,20627456,317.3523185483871,clipping,0.1,1
1260,Humanoid-v2,20643840,324.5432098765432,clipping,0.1,1
1261,Humanoid-v2,20660224,318.8654725609756,clipping,0.1,1
1262,Humanoid-v2,20676608,323.85450025826447,clipping,0.1,1
1263,Humanoid-v2,20692992,317.797127016129,clipping,0.1,1
1264,Humanoid-v2,20709376,325.14462809917353,clipping,0.1,1
1265,Humanoid-v2,20725760,316.97152217741933,clipping,0.1,1
1266,Humanoid-v2,20742144,322.6549692622951,clipping,0.1,1
1267,Humanoid-v2,20758528,320.4441692073171,clipping,0.1,1
1268,Humanoid-v2,20774912,318.7973513719512,clipping,0.1,1
1269,Humanoid-v2,20791296,317.57442434210526,clipping,0.1,1
1270,Humanoid-v2,20807680,313.24088022908364,clipping,0.1,1
1271,Humanoid-v2,20824064,314.8344314759036,clipping,0.1,1
1272,Humanoid-v2,20840448,317.1413180443548,clipping,0.1,1
1273,Humanoid-v2,20856832,321.7647284836066,clipping,0.1,1
1274,Humanoid-v2,20873216,317.75404858299595,clipping,0.1,1
1275,Humanoid-v2,20889600,323.33947704081635,clipping,0.1,1
1276,Humanoid-v2,20905984,313.0097111553785,clipping,0.1,1
1277,Humanoid-v2,20922368,316.9008729757085,clipping,0.1,1
1278,Humanoid-v2,20938752,317.08596900201616,clipping,0.1,1
1279,Humanoid-v2,20955136,314.9778540826613,clipping,0.1,1
1280,Humanoid-v2,20971520,317.2524453760163,clipping,0.1,1
1281,Humanoid-v2,20987904,325.674046939834,clipping,0.1,1
1282,Humanoid-v2,21004288,311.8370580179283,clipping,0.1,1
1283,Humanoid-v2,21020672,318.00037955465586,clipping,0.1,1
1284,Humanoid-v2,21037056,324.0776063278008,clipping,0.1,1
1285,Humanoid-v2,21053440,321.7271068135246,clipping,0.1,1
1286,Humanoid-v2,21069824,310.99589143426294,clipping,0.1,1
1287,Humanoid-v2,21086208,323.77920081967216,clipping,0.1,1
1288,Humanoid-v2,21102592,318.8545795223577,clipping,0.1,1
1289,Humanoid-v2,21118976,322.2106802983539,clipping,0.1,1
1290,Humanoid-v2,21135360,323.3473186728395,clipping,0.1,1
1291,Humanoid-v2,21151744,317.28925151209677,clipping,0.1,1
1292,Humanoid-v2,21168128,316.86664979757086,clipping,0.1,1
1293,Humanoid-v2,21184512,312.21847098214283,clipping,0.1,1
1294,Humanoid-v2,21200896,317.77324848790323,clipping,0.1,1
1295,Humanoid-v2,21217280,318.1607413967611,clipping,0.1,1
1296,Humanoid-v2,21233664,310.0714550395257,clipping,0.1,1
1297,Humanoid-v2,21250048,315.4614081325301,clipping,0.1,1
1298,Humanoid-v2,21266432,319.4133638211382,clipping,0.1,1
1299,Humanoid-v2,21282816,317.87854251012146,clipping,0.1,1
1300,Humanoid-v2,21299200,327.4994140625,clipping,0.1,1
1301,Humanoid-v2,21315584,322.2987000512295,clipping,0.1,1
1302,Humanoid-v2,21331968,316.71389868951616,clipping,0.1,1
1303,Humanoid-v2,21348352,316.62323588709677,clipping,0.1,1
1304,Humanoid-v2,21364736,313.2475722111554,clipping,0.1,1
1305,Humanoid-v2,21381120,309.0413602941176,clipping,0.1,1
1306,Humanoid-v2,21397504,315.9391315261044,clipping,0.1,1
1307,Humanoid-v2,21413888,320.7971301020408,clipping,0.1,1
1308,Humanoid-v2,21430272,313.6572853915663,clipping,0.1,1
1309,Humanoid-v2,21446656,319.6512322154472,clipping,0.1,1
1310,Humanoid-v2,21463040,316.3073336693548,clipping,0.1,1
1311,Humanoid-v2,21479424,323.110050154321,clipping,0.1,1
1312,Humanoid-v2,21495808,318.971862296748,clipping,0.1,1
1313,Humanoid-v2,21512192,320.5681211890244,clipping,0.1,1
1314,Humanoid-v2,21528576,325.5928460743802,clipping,0.1,1
1315,Humanoid-v2,21544960,325.97354771784234,clipping,0.1,1
1316,Humanoid-v2,21561344,316.52008032128515,clipping,0.1,1
1317,Humanoid-v2,21577728,315.10451179718876,clipping,0.1,1
1318,Humanoid-v2,21594112,321.0151486280488,clipping,0.1,1
1319,Humanoid-v2,21610496,319.97687879554655,clipping,0.1,1
1320,Humanoid-v2,21626880,322.037887449187,clipping,0.1,1
1321,Humanoid-v2,21643264,315.27328187251,clipping,0.1,1
1322,Humanoid-v2,21659648,312.8036684782609,clipping,0.1,1
1323,Humanoid-v2,21676032,324.24142219387755,clipping,0.1,1
1324,Humanoid-v2,21692416,314.15734375,clipping,0.1,1
1325,Humanoid-v2,21708800,304.19658925097275,clipping,0.1,1
1326,Humanoid-v2,21725184,318.54432333669354,clipping,0.1,1
1327,Humanoid-v2,21741568,321.6203762755102,clipping,0.1,1
1328,Humanoid-v2,21757952,321.0547831632653,clipping,0.1,1
1329,Humanoid-v2,21774336,309.6004595588235,clipping,0.1,1
1330,Humanoid-v2,21790720,315.0051978326613,clipping,0.1,1
1331,Humanoid-v2,21807104,315.4272088353414,clipping,0.1,1
1332,Humanoid-v2,21823488,317.141,clipping,0.1,1
1333,Humanoid-v2,21839872,309.8501783956693,clipping,0.1,1
1334,Humanoid-v2,21856256,314.491125,clipping,0.1,1
1335,Humanoid-v2,21872640,306.9769576848249,clipping,0.1,1
1336,Humanoid-v2,21889024,308.47808837890625,clipping,0.1,1
1337,Humanoid-v2,21905408,318.09507308467744,clipping,0.1,1
1338,Humanoid-v2,21921792,309.8185355392157,clipping,0.1,1
1339,Humanoid-v2,21938176,312.33494148406373,clipping,0.1,1
1340,Humanoid-v2,21954560,309.6652879901961,clipping,0.1,1
1341,Humanoid-v2,21970944,317.28659375,clipping,0.1,1
1342,Humanoid-v2,21987328,307.60247802734375,clipping,0.1,1
1343,Humanoid-v2,22003712,316.22161668346774,clipping,0.1,1
1344,Humanoid-v2,22020096,314.0861875,clipping,0.1,1
1345,Humanoid-v2,22036480,315.2289375,clipping,0.1,1
1346,Humanoid-v2,22052864,312.26982460474306,clipping,0.1,1
1347,Humanoid-v2,22069248,320.7959222560976,clipping,0.1,1
1348,Humanoid-v2,22085632,312.3967013888889,clipping,0.1,1
1349,Humanoid-v2,22102016,316.85532756024094,clipping,0.1,1
1350,Humanoid-v2,22118400,318.18370356425703,clipping,0.1,1
1351,Humanoid-v2,22134784,310.8396284448819,clipping,0.1,1
1352,Humanoid-v2,22151168,328.119067686722,clipping,0.1,1
1353,Humanoid-v2,22167552,316.01861304780874,clipping,0.1,1
1354,Humanoid-v2,22183936,317.90335181451616,clipping,0.1,1
1355,Humanoid-v2,22200320,320.7020134654472,clipping,0.1,1
1356,Humanoid-v2,22216704,312.18252840909093,clipping,0.1,1
1357,Humanoid-v2,22233088,321.1417365345528,clipping,0.1,1
1358,Humanoid-v2,22249472,323.4798739711934,clipping,0.1,1
1359,Humanoid-v2,22265856,312.4438611660079,clipping,0.1,1
1360,Humanoid-v2,22282240,320.0381732723577,clipping,0.1,1
1361,Humanoid-v2,22298624,320.8793508638211,clipping,0.1,1
1362,Humanoid-v2,22315008,309.21482843137255,clipping,0.1,1
1363,Humanoid-v2,22331392,314.72959375,clipping,0.1,1
1364,Humanoid-v2,22347776,317.27350050403226,clipping,0.1,1
1365,Humanoid-v2,22364160,316.45164440524195,clipping,0.1,1
1366,Humanoid-v2,22380544,315.8455212550607,clipping,0.1,1
1367,Humanoid-v2,22396928,319.6341145833333,clipping,0.1,1
1368,Humanoid-v2,22413312,319.05218876518217,clipping,0.1,1
1369,Humanoid-v2,22429696,319.0060975609756,clipping,0.1,1
1370,Humanoid-v2,22446080,324.546875,clipping,0.1,1
1371,Humanoid-v2,22462464,322.4582047325103,clipping,0.1,1
1372,Humanoid-v2,22478848,310.068405511811,clipping,0.1,1
1373,Humanoid-v2,22495232,312.8803323412698,clipping,0.1,1
1374,Humanoid-v2,22511616,318.4594766260163,clipping,0.1,1
1375,Humanoid-v2,22528000,315.7755082831325,clipping,0.1,1
1376,Humanoid-v2,22544384,311.6924098320158,clipping,0.1,1
1377,Humanoid-v2,22560768,313.8970991035857,clipping,0.1,1
1378,Humanoid-v2,22577152,317.69622605846774,clipping,0.1,1
1379,Humanoid-v2,22593536,316.67168598790323,clipping,0.1,1
1380,Humanoid-v2,22609920,309.13601131889766,clipping,0.1,1
1381,Humanoid-v2,22626304,314.7858565737052,clipping,0.1,1
1382,Humanoid-v2,22642688,315.18209375,clipping,0.1,1
1383,Humanoid-v2,22659072,312.15161808300394,clipping,0.1,1
1384,Humanoid-v2,22675456,308.5075674019608,clipping,0.1,1
1385,Humanoid-v2,22691840,307.23604045542635,clipping,0.1,1
1386,Humanoid-v2,22708224,314.73966633466136,clipping,0.1,1
1387,Humanoid-v2,22724608,314.5497271825397,clipping,0.1,1
1388,Humanoid-v2,22740992,324.2550154320988,clipping,0.1,1
1389,Humanoid-v2,22757376,317.81651606425703,clipping,0.1,1
1390,Humanoid-v2,22773760,313.5218996062992,clipping,0.1,1
1391,Humanoid-v2,22790144,306.6023195251938,clipping,0.1,1
1392,Humanoid-v2,22806528,305.3805200289575,clipping,0.1,1
1393,Humanoid-v2,22822912,307.0099100194553,clipping,0.1,1
1394,Humanoid-v2,22839296,306.74255087209303,clipping,0.1,1
1395,Humanoid-v2,22855680,319.1542733433735,clipping,0.1,1
1396,Humanoid-v2,22872064,310.799693627451,clipping,0.1,1
1397,Humanoid-v2,22888448,304.6297055984556,clipping,0.1,1
1398,Humanoid-v2,22904832,308.4667436770428,clipping,0.1,1
1399,Humanoid-v2,22921216,311.4503260334646,clipping,0.1,1
1400,Humanoid-v2,22937600,307.7967529296875,clipping,0.1,1
1401,Humanoid-v2,22953984,319.0432692307692,clipping,0.1,1
1402,Humanoid-v2,22970368,315.681875,clipping,0.1,1
1403,Humanoid-v2,22986752,298.89338759505705,clipping,0.1,1
1404,Humanoid-v2,23003136,314.6351469123506,clipping,0.1,1
1405,Humanoid-v2,23019520,311.8523375496032,clipping,0.1,1
1406,Humanoid-v2,23035904,310.6597426470588,clipping,0.1,1
1407,Humanoid-v2,23052288,309.35128567913387,clipping,0.1,1
1408,Humanoid-v2,23068672,317.181,clipping,0.1,1
1409,Humanoid-v2,23085056,308.2909168287938,clipping,0.1,1
1410,Humanoid-v2,23101440,307.92877553501944,clipping,0.1,1
1411,Humanoid-v2,23117824,314.70042782738096,clipping,0.1,1
1412,Humanoid-v2,23134208,314.78338913690476,clipping,0.1,1
1413,Humanoid-v2,23150592,303.50443007662835,clipping,0.1,1
1414,Humanoid-v2,23166976,309.4109191894531,clipping,0.1,1
1415,Humanoid-v2,23183360,314.8223896329365,clipping,0.1,1
1416,Humanoid-v2,23199744,315.1527328187251,clipping,0.1,1
1417,Humanoid-v2,23216128,317.42124748995985,clipping,0.1,1
1418,Humanoid-v2,23232512,316.13199673694777,clipping,0.1,1
1419,Humanoid-v2,23248896,324.31880763319674,clipping,0.1,1
1420,Humanoid-v2,23265280,314.78288661067194,clipping,0.1,1
1421,Humanoid-v2,23281664,313.5904281496063,clipping,0.1,1
1422,Humanoid-v2,23298048,309.04119873046875,clipping,0.1,1
1423,Humanoid-v2,23314432,317.54825552208837,clipping,0.1,1
1424,Humanoid-v2,23330816,311.27838134765625,clipping,0.1,1
1425,Humanoid-v2,23347200,310.901256127451,clipping,0.1,1
1426,Humanoid-v2,23363584,306.4785004844961,clipping,0.1,1
1427,Humanoid-v2,23379968,315.802875,clipping,0.1,1
1428,Humanoid-v2,23396352,320.97969382591094,clipping,0.1,1
1429,Humanoid-v2,23412736,316.9992841135458,clipping,0.1,1
1430,Humanoid-v2,23429120,313.2566176470588,clipping,0.1,1
1431,Humanoid-v2,23445504,319.10771209839356,clipping,0.1,1
1432,Humanoid-v2,23461888,317.527328187251,clipping,0.1,1
1433,Humanoid-v2,23478272,313.53795083992094,clipping,0.1,1
1434,Humanoid-v2,23494656,321.07069052419354,clipping,0.1,1
1435,Humanoid-v2,23511040,324.6258324795082,clipping,0.1,1
1436,Humanoid-v2,23527424,318.32215625,clipping,0.1,1
1437,Humanoid-v2,23543808,321.0348241396761,clipping,0.1,1
1438,Humanoid-v2,23560192,323.0109056122449,clipping,0.1,1
1439,Humanoid-v2,23576576,314.4758804563492,clipping,0.1,1
1440,Humanoid-v2,23592960,323.9250956632653,clipping,0.1,1
1441,Humanoid-v2,23609344,314.96583581349205,clipping,0.1,1
1442,Humanoid-v2,23625728,324.03488520408166,clipping,0.1,1
1443,Humanoid-v2,23642112,324.3182313012295,clipping,0.1,1
1444,Humanoid-v2,23658496,325.0522321428571,clipping,0.1,1
1445,Humanoid-v2,23674880,323.7090163934426,clipping,0.1,1
1446,Humanoid-v2,23691264,326.8680914256198,clipping,0.1,1
1447,Humanoid-v2,23707648,333.21799816945605,clipping,0.1,1
1448,Humanoid-v2,23724032,320.60118447580646,clipping,0.1,1
1449,Humanoid-v2,23740416,333.54229864016736,clipping,0.1,1
1450,Humanoid-v2,23756800,335.96931039029533,clipping,0.1,1
1451,Humanoid-v2,23773184,331.54020658995813,clipping,0.1,1
1452,Humanoid-v2,23789568,327.1159607438017,clipping,0.1,1
1453,Humanoid-v2,23805952,333.49304096638656,clipping,0.1,1
1454,Humanoid-v2,23822336,326.6916473765432,clipping,0.1,1
1455,Humanoid-v2,23838720,328.212817686722,clipping,0.1,1
1456,Humanoid-v2,23855104,334.9588781380753,clipping,0.1,1
1457,Humanoid-v2,23871488,334.01319590336135,clipping,0.1,1
1458,Humanoid-v2,23887872,341.35917381974247,clipping,0.1,1
1459,Humanoid-v2,23904256,326.05160108024694,clipping,0.1,1
1460,Humanoid-v2,23920640,338.27074468085107,clipping,0.1,1
1461,Humanoid-v2,23937024,324.6530293367347,clipping,0.1,1
1462,Humanoid-v2,23953408,326.2445568647541,clipping,0.1,1
1463,Humanoid-v2,23969792,333.55027458159,clipping,0.1,1
1464,Humanoid-v2,23986176,328.6745980290456,clipping,0.1,1
1465,Humanoid-v2,24002560,323.296875,clipping,0.1,1
1466,Humanoid-v2,24018944,338.2252659574468,clipping,0.1,1
1467,Humanoid-v2,24035328,335.3657700421941,clipping,0.1,1
1468,Humanoid-v2,24051712,329.3760976239669,clipping,0.1,1
1469,Humanoid-v2,24068096,327.5226050204918,clipping,0.1,1
1470,Humanoid-v2,24084480,336.65444459033614,clipping,0.1,1
1471,Humanoid-v2,24100864,345.7273403679654,clipping,0.1,1
1472,Humanoid-v2,24117248,328.94615185950414,clipping,0.1,1
1473,Humanoid-v2,24133632,337.7414325105042,clipping,0.1,1
1474,Humanoid-v2,24150016,328.3734889403292,clipping,0.1,1
1475,Humanoid-v2,24166400,328.29423868312756,clipping,0.1,1
1476,Humanoid-v2,24182784,319.46175655241933,clipping,0.1,1
1477,Humanoid-v2,24199168,328.21375512295083,clipping,0.1,1
1478,Humanoid-v2,24215552,330.0193544238683,clipping,0.1,1
1479,Humanoid-v2,24231936,330.3831676136364,clipping,0.1,1
1480,Humanoid-v2,24248320,339.45779263771186,clipping,0.1,1
1481,Humanoid-v2,24264704,329.924909607438,clipping,0.1,1
1482,Humanoid-v2,24281088,333.6560872395833,clipping,0.1,1
1483,Humanoid-v2,24297472,332.4467712655602,clipping,0.1,1
1484,Humanoid-v2,24313856,342.1180928111588,clipping,0.1,1
1485,Humanoid-v2,24330240,337.0852481617647,clipping,0.1,1
1486,Humanoid-v2,24346624,332.7597981770833,clipping,0.1,1
1487,Humanoid-v2,24363008,344.7511498917749,clipping,0.1,1
1488,Humanoid-v2,24379392,335.8842507845188,clipping,0.1,1
1489,Humanoid-v2,24395776,333.37182923640165,clipping,0.1,1
1490,Humanoid-v2,24412160,335.3736270920502,clipping,0.1,1
1491,Humanoid-v2,24428544,330.94560304752065,clipping,0.1,1
1492,Humanoid-v2,24444928,340.7124602754237,clipping,0.1,1
1493,Humanoid-v2,24461312,319.567625,clipping,0.1,1
1494,Humanoid-v2,24477696,334.94938287815125,clipping,0.1,1
1495,Humanoid-v2,24494080,341.7327056623932,clipping,0.1,1
1496,Humanoid-v2,24510464,325.17506958502025,clipping,0.1,1
1497,Humanoid-v2,24526848,331.2070798755187,clipping,0.1,1
1498,Humanoid-v2,24543232,335.00621077405856,clipping,0.1,1
1499,Humanoid-v2,24559616,336.75183823529414,clipping,0.1,1
1500,Humanoid-v2,24576000,336.9678308823529,clipping,0.1,1
1501,Humanoid-v2,24592384,340.08181698312234,clipping,0.1,1
1502,Humanoid-v2,24608768,334.4272135416667,clipping,0.1,1
1503,Humanoid-v2,24625152,339.9328654661017,clipping,0.1,1
1504,Humanoid-v2,24641536,339.22722178270044,clipping,0.1,1
1505,Humanoid-v2,24657920,338.5877505274262,clipping,0.1,1
1506,Humanoid-v2,24674304,330.76769111570246,clipping,0.1,1
1507,Humanoid-v2,24690688,338.3754614978903,clipping,0.1,1
1508,Humanoid-v2,24707072,347.5617221320346,clipping,0.1,1
1509,Humanoid-v2,24723456,339.6232858649789,clipping,0.1,1
1510,Humanoid-v2,24739840,349.31587745633186,clipping,0.1,1
1511,Humanoid-v2,24756224,347.009765625,clipping,0.1,1
1512,Humanoid-v2,24772608,345.95014082618025,clipping,0.1,1
1513,Humanoid-v2,24788992,342.70903445512823,clipping,0.1,1
1514,Humanoid-v2,24805376,353.3147815265487,clipping,0.1,1
1515,Humanoid-v2,24821760,343.83341190732756,clipping,0.1,1
1516,Humanoid-v2,24838144,345.22243830472104,clipping,0.1,1
1517,Humanoid-v2,24854528,352.56811951754383,clipping,0.1,1
1518,Humanoid-v2,24870912,357.0904659845133,clipping,0.1,1
1519,Humanoid-v2,24887296,349.5602142467249,clipping,0.1,1
1520,Humanoid-v2,24903680,346.0235385237069,clipping,0.1,1
1521,Humanoid-v2,24920064,343.1624335106383,clipping,0.1,1
1522,Humanoid-v2,24936448,348.4026468211207,clipping,0.1,1
1523,Humanoid-v2,24952832,348.7509807900433,clipping,0.1,1
1524,Humanoid-v2,24969216,350.7992631004367,clipping,0.1,1
1525,Humanoid-v2,24985600,343.48753324468083,clipping,0.1,1
1526,Humanoid-v2,25001984,356.2011111111111,clipping,0.1,1
1527,Humanoid-v2,25018368,356.9185763888889,clipping,0.1,1
1528,Humanoid-v2,25034752,336.28412656903765,clipping,0.1,1
1529,Humanoid-v2,25051136,345.0626346982759,clipping,0.1,1
1530,Humanoid-v2,25067520,348.3637863685345,clipping,0.1,1
1531,Humanoid-v2,25083904,353.7989399779736,clipping,0.1,1
1532,Humanoid-v2,25100288,352.1570381030702,clipping,0.1,1
1533,Humanoid-v2,25116672,352.10190515350877,clipping,0.1,1
1534,Humanoid-v2,25133056,350.74976222826086,clipping,0.1,1
1535,Humanoid-v2,25149440,346.6723108905579,clipping,0.1,1
1536,Humanoid-v2,25165824,332.8494466145833,clipping,0.1,1
1537,Humanoid-v2,25182208,342.83550347222223,clipping,0.1,1
1538,Humanoid-v2,25198592,355.6607638888889,clipping,0.1,1
1539,Humanoid-v2,25214976,347.86355064655174,clipping,0.1,1
1540,Humanoid-v2,25231360,353.4284140969163,clipping,0.1,1
1541,Humanoid-v2,25247744,338.6710838607595,clipping,0.1,1
1542,Humanoid-v2,25264128,347.6246942934783,clipping,0.1,1
1543,Humanoid-v2,25280512,344.03018162393164,clipping,0.1,1
1544,Humanoid-v2,25296896,346.11946754291847,clipping,0.1,1
1545,Humanoid-v2,25313280,337.09803216527195,clipping,0.1,1
1546,Humanoid-v2,25329664,342.9028111645299,clipping,0.1,1
1547,Humanoid-v2,25346048,343.5069110576923,clipping,0.1,1
1548,Humanoid-v2,25362432,347.54488820043105,clipping,0.1,1
1549,Humanoid-v2,25378816,347.582472826087,clipping,0.1,1
1550,Humanoid-v2,25395200,349.64701086956524,clipping,0.1,1
1551,Humanoid-v2,25411584,347.5006425865801,clipping,0.1,1
1552,Humanoid-v2,25427968,344.9306640625,clipping,0.1,1
1553,Humanoid-v2,25444352,342.7197849893162,clipping,0.1,1
1554,Humanoid-v2,25460736,352.5467385371179,clipping,0.1,1
1555,Humanoid-v2,25477120,352.69315378289474,clipping,0.1,1
1556,Humanoid-v2,25493504,352.1934361353712,clipping,0.1,1
1557,Humanoid-v2,25509888,351.79015899122805,clipping,0.1,1
1558,Humanoid-v2,25526272,343.30285904255317,clipping,0.1,1
1559,Humanoid-v2,25542656,359.89941844170403,clipping,0.1,1
1560,Humanoid-v2,25559040,343.4141954787234,clipping,0.1,1
1561,Humanoid-v2,25575424,353.4600846069869,clipping,0.1,1
1562,Humanoid-v2,25591808,349.64559659090907,clipping,0.1,1
1563,Humanoid-v2,25608192,346.40326582618025,clipping,0.1,1
1564,Humanoid-v2,25624576,344.90705472103,clipping,0.1,1
1565,Humanoid-v2,25640960,352.81905570652174,clipping,0.1,1
1566,Humanoid-v2,25657344,361.3490990990991,clipping,0.1,1
1567,Humanoid-v2,25673728,343.96356382978723,clipping,0.1,1
1568,Humanoid-v2,25690112,345.54365026595747,clipping,0.1,1
1569,Humanoid-v2,25706496,361.3801149103139,clipping,0.1,1
1570,Humanoid-v2,25722880,355.4225633259912,clipping,0.1,1
1571,Humanoid-v2,25739264,345.61225858369096,clipping,0.1,1
1572,Humanoid-v2,25755648,341.1864451476793,clipping,0.1,1
1573,Humanoid-v2,25772032,344.93394581545067,clipping,0.1,1
1574,Humanoid-v2,25788416,354.7403978524229,clipping,0.1,1
1575,Humanoid-v2,25804800,353.2074424342105,clipping,0.1,1
1576,Humanoid-v2,25821184,343.9823967274678,clipping,0.1,1
1577,Humanoid-v2,25837568,353.5290473568282,clipping,0.1,1
1578,Humanoid-v2,25853952,344.6177526595745,clipping,0.1,1
1579,Humanoid-v2,25870336,340.67323225635596,clipping,0.1,1
1580,Humanoid-v2,25886720,354.7206512721239,clipping,0.1,1
1581,Humanoid-v2,25903104,352.0003070414847,clipping,0.1,1
1582,Humanoid-v2,25919488,351.0182968073593,clipping,0.1,1
1583,Humanoid-v2,25935872,348.0788995150862,clipping,0.1,1
1584,Humanoid-v2,25952256,354.4792934181416,clipping,0.1,1
1585,Humanoid-v2,25968640,347.53128338675214,clipping,0.1,1
1586,Humanoid-v2,25985024,345.6928879310345,clipping,0.1,1
1587,Humanoid-v2,26001408,355.0526825221239,clipping,0.1,1
1588,Humanoid-v2,26017792,347.17648841594826,clipping,0.1,1
1589,Humanoid-v2,26034176,353.7236626637555,clipping,0.1,1
1590,Humanoid-v2,26050560,350.57832880434785,clipping,0.1,1
1591,Humanoid-v2,26066944,347.75252559267244,clipping,0.1,1
1592,Humanoid-v2,26083328,350.0542781113537,clipping,0.1,1
1593,Humanoid-v2,26099712,357.26417311946904,clipping,0.1,1
1594,Humanoid-v2,26116096,346.45922746781116,clipping,0.1,1
1595,Humanoid-v2,26132480,337.6458114495798,clipping,0.1,1
1596,Humanoid-v2,26148864,339.3611220991561,clipping,0.1,1
1597,Humanoid-v2,26165248,359.8636997767857,clipping,0.1,1
1598,Humanoid-v2,26181632,350.47747564935065,clipping,0.1,1
